Acc_valeurX;Acc_valeurY;Acc_tpsDepuisDebut;MT_note;MT_doigt;MT_tpsPresse;MT_tpsDepuisDebut;Perf_idMorceau;Perf_nbFaussesNotes;Perf_nbNotesTotal
4300;11450;4.015;4;4;0.201;11.261;2;8;67
4300;11450;4.015;19;4;2.141;11.512;2;8;67
4300;11450;4.015;4;0;0.655;13.511;2;8;67
4300;11450;4.015;5;1;0.644;13.910;2;8;67
4300;11450;4.015;19;2;0.552;14.260;2;8;67
4300;11450;4.015;21;4;2.417;14.710;2;8;67
4300;11450;4.015;3;0;0.657;16.859;2;8;67
4300;11450;4.015;4;1;0.642;17.259;2;8;67
4300;11450;4.015;5;2;0.627;17.659;2;8;67
4300;11450;4.015;8;4;2.496;18.108;2;8;67
4300;11450;4.015;16;0;0.586;20.407;2;8;67
4300;11450;4.015;3;1;0.748;20.757;2;8;67
4300;11450;4.015;4;2;0.557;21.207;2;8;67
4300;11450;4.015;7;4;2.347;21.607;2;8;67
4300;11450;4.015;5;2;0.683;23.656;2;8;67
4300;11450;4.015;7;4;0.619;24.105;2;8;67
4300;11450;4.015;19;3;0.608;24.505;2;8;67
4300;11450;4.015;4;1;2.346;24.955;2;8;67
4300;11450;4.015;17;1;0.679;27.654;2;8;67
4300;11450;4.015;4;2;0.665;28.053;2;8;67
4300;11450;4.015;5;3;0.500;28.603;2;8;67
4300;11450;4.015;1;0;0.639;28.853;2;8;67
4300;11450;4.015;5;3;1.783;29.253;2;8;67
4300;11450;4.015;5;2;0.600;30.952;2;8;67
4300;11450;4.015;4;1;0.585;31.352;2;8;67
4300;11450;4.015;5;2;0.620;31.702;2;8;67
4300;11450;4.015;19;3;0.302;32.151;2;8;67
4300;11450;4.015;19;3;1.881;32.501;2;8;67
4300;11450;4.015;19;1;0.607;34.550;2;8;67
4300;11450;4.015;5;0;0.641;34.900;2;8;67
4300;11450;4.015;19;1;0.500;35.300;2;8;67
4300;11450;4.015;7;2;2.210;35.650;2;8;67
4300;11450;4.015;3;0;0.546;37.699;2;8;67
4300;11450;4.015;10;4;0.436;38.198;2;8;67
4300;11450;4.015;21;3;0.521;38.498;2;8;67
4300;11450;4.015;8;2;2.874;38.848;2;8;67
4300;11450;4.015;20;1;0.611;41.496;2;8;67
4300;11450;4.015;8;2;0.600;41.896;2;8;67
4300;11450;4.015;21;3;0.970;42.296;2;8;67
4300;11450;4.015;7;2;0.479;43.046;2;8;67
4300;11450;4.015;7;2;0.495;43.546;2;8;67
4300;11450;4.015;5;0;1.690;43.895;2;8;67
4300;11450;4.015;21;3;0.479;45.494;2;8;67
4300;11450;4.015;8;2;3.110;45.694;2;8;67
4300;11450;4.015;4;0;0.550;48.643;2;8;67
4300;11450;4.015;7;2;1.436;49.043;2;8;67
4300;11450;4.015;19;1;0.673;50.192;2;8;67
4300;11450;4.015;5;0;1.048;50.591;2;8;67
4300;11450;4.015;19;2;0.374;51.391;2;8;67
4300;11450;4.015;0;4;0.363;51.791;2;8;67
4300;11450;4.015;1;0;0.440;51.841;2;8;67
4300;11450;4.015;4;1;2.639;52.091;2;8;67
-195;7697;5.015;4;0;0.601;-0.083;2;8;67
-195;7697;5.015;5;1;0.636;0.267;2;8;67
-195;7697;5.015;19;2;0.544;0.617;2;8;67
-195;7697;5.015;3;0;0.599;3.265;2;8;67
-195;7697;5.015;4;1;0.638;3.615;2;8;67
-195;7697;5.015;5;2;0.623;4.015;2;8;67
-195;7697;5.015;8;4;2.410;4.415;2;8;67
-195;7697;5.015;16;0;0.651;6.564;2;8;67
-195;7697;5.015;2;1;0.328;7.014;2;8;67
-195;7697;5.015;3;2;0.236;7.364;2;8;67
-195;7697;5.015;4;2;0.371;7.614;2;8;67
-195;7697;5.015;7;4;2.540;7.763;2;8;67
-195;7697;5.015;1;0;0.680;10.012;2;8;67
-195;7697;5.015;2;1;0.665;10.412;2;8;67
-195;7697;5.015;17;2;0.650;10.812;2;8;67
-195;7697;5.015;4;4;0.201;11.261;2;8;67
-195;7697;5.015;19;4;2.141;11.512;2;8;67
-195;7697;5.015;4;0;0.655;13.511;2;8;67
-195;7697;5.015;5;1;0.644;13.910;2;8;67
-195;7697;5.015;19;2;0.552;14.260;2;8;67
-195;7697;5.015;21;4;2.417;14.710;2;8;67
-195;7697;5.015;3;0;0.657;16.859;2;8;67
-195;7697;5.015;4;1;0.642;17.259;2;8;67
-195;7697;5.015;5;2;0.627;17.659;2;8;67
-195;7697;5.015;8;4;2.496;18.108;2;8;67
-195;7697;5.015;16;0;0.586;20.407;2;8;67
-195;7697;5.015;3;1;0.748;20.757;2;8;67
-195;7697;5.015;4;2;0.557;21.207;2;8;67
-195;7697;5.015;7;4;2.347;21.607;2;8;67
-195;7697;5.015;5;2;0.683;23.656;2;8;67
-195;7697;5.015;7;4;0.619;24.105;2;8;67
-195;7697;5.015;19;3;0.608;24.505;2;8;67
-195;7697;5.015;4;1;2.346;24.955;2;8;67
-195;7697;5.015;17;1;0.679;27.654;2;8;67
-195;7697;5.015;4;2;0.665;28.053;2;8;67
-195;7697;5.015;5;3;0.500;28.603;2;8;67
-195;7697;5.015;1;0;0.639;28.853;2;8;67
-195;7697;5.015;5;3;1.783;29.253;2;8;67
-195;7697;5.015;5;2;0.600;30.952;2;8;67
-195;7697;5.015;4;1;0.585;31.352;2;8;67
-195;7697;5.015;5;2;0.620;31.702;2;8;67
-195;7697;5.015;19;3;0.302;32.151;2;8;67
-195;7697;5.015;19;3;1.881;32.501;2;8;67
-195;7697;5.015;19;1;0.607;34.550;2;8;67
-195;7697;5.015;5;0;0.641;34.900;2;8;67
-195;7697;5.015;19;1;0.500;35.300;2;8;67
-195;7697;5.015;7;2;2.210;35.650;2;8;67
-195;7697;5.015;3;0;0.546;37.699;2;8;67
-195;7697;5.015;10;4;0.436;38.198;2;8;67
-195;7697;5.015;21;3;0.521;38.498;2;8;67
-195;7697;5.015;8;2;2.874;38.848;2;8;67
-195;7697;5.015;20;1;0.611;41.496;2;8;67
-195;7697;5.015;8;2;0.600;41.896;2;8;67
-195;7697;5.015;21;3;0.970;42.296;2;8;67
-195;7697;5.015;7;2;0.479;43.046;2;8;67
-195;7697;5.015;7;2;0.495;43.546;2;8;67
-195;7697;5.015;5;0;1.690;43.895;2;8;67
-195;7697;5.015;21;3;0.479;45.494;2;8;67
-195;7697;5.015;8;2;3.110;45.694;2;8;67
-195;7697;5.015;4;0;0.550;48.643;2;8;67
-195;7697;5.015;7;2;1.436;49.043;2;8;67
-195;7697;5.015;19;1;0.673;50.192;2;8;67
-195;7697;5.015;5;0;1.048;50.591;2;8;67
-195;7697;5.015;19;2;0.374;51.391;2;8;67
-195;7697;5.015;0;4;0.363;51.791;2;8;67
-195;7697;5.015;1;0;0.440;51.841;2;8;67
-195;7697;5.015;4;1;2.639;52.091;2;8;67
-1680;8335;6.014;4;0;0.601;-0.083;2;8;67
-1680;8335;6.014;5;1;0.636;0.267;2;8;67
-1680;8335;6.014;19;2;0.544;0.617;2;8;67
-1680;8335;6.014;3;0;0.599;3.265;2;8;67
-1680;8335;6.014;4;1;0.638;3.615;2;8;67
-1680;8335;6.014;5;2;0.623;4.015;2;8;67
-1680;8335;6.014;8;4;2.410;4.415;2;8;67
-1680;8335;6.014;16;0;0.651;6.564;2;8;67
-1680;8335;6.014;2;1;0.328;7.014;2;8;67
-1680;8335;6.014;3;2;0.236;7.364;2;8;67
-1680;8335;6.014;4;2;0.371;7.614;2;8;67
-1680;8335;6.014;7;4;2.540;7.763;2;8;67
-1680;8335;6.014;1;0;0.680;10.012;2;8;67
-1680;8335;6.014;2;1;0.665;10.412;2;8;67
-1680;8335;6.014;17;2;0.650;10.812;2;8;67
-1680;8335;6.014;4;4;0.201;11.261;2;8;67
-1680;8335;6.014;19;4;2.141;11.512;2;8;67
-1680;8335;6.014;4;0;0.655;13.511;2;8;67
-1680;8335;6.014;5;1;0.644;13.910;2;8;67
-1680;8335;6.014;19;2;0.552;14.260;2;8;67
-1680;8335;6.014;21;4;2.417;14.710;2;8;67
-1680;8335;6.014;3;0;0.657;16.859;2;8;67
-1680;8335;6.014;4;1;0.642;17.259;2;8;67
-1680;8335;6.014;5;2;0.627;17.659;2;8;67
-1680;8335;6.014;8;4;2.496;18.108;2;8;67
-1680;8335;6.014;16;0;0.586;20.407;2;8;67
-1680;8335;6.014;3;1;0.748;20.757;2;8;67
-1680;8335;6.014;4;2;0.557;21.207;2;8;67
-1680;8335;6.014;7;4;2.347;21.607;2;8;67
-1680;8335;6.014;5;2;0.683;23.656;2;8;67
-1680;8335;6.014;7;4;0.619;24.105;2;8;67
-1680;8335;6.014;19;3;0.608;24.505;2;8;67
-1680;8335;6.014;4;1;2.346;24.955;2;8;67
-1680;8335;6.014;17;1;0.679;27.654;2;8;67
-1680;8335;6.014;4;2;0.665;28.053;2;8;67
-1680;8335;6.014;5;3;0.500;28.603;2;8;67
-1680;8335;6.014;1;0;0.639;28.853;2;8;67
-1680;8335;6.014;5;3;1.783;29.253;2;8;67
-1680;8335;6.014;5;2;0.600;30.952;2;8;67
-1680;8335;6.014;4;1;0.585;31.352;2;8;67
-1680;8335;6.014;5;2;0.620;31.702;2;8;67
-1680;8335;6.014;19;3;0.302;32.151;2;8;67
-1680;8335;6.014;19;3;1.881;32.501;2;8;67
-1680;8335;6.014;19;1;0.607;34.550;2;8;67
-1680;8335;6.014;5;0;0.641;34.900;2;8;67
-1680;8335;6.014;19;1;0.500;35.300;2;8;67
-1680;8335;6.014;7;2;2.210;35.650;2;8;67
-1680;8335;6.014;3;0;0.546;37.699;2;8;67
-1680;8335;6.014;10;4;0.436;38.198;2;8;67
-1680;8335;6.014;21;3;0.521;38.498;2;8;67
-1680;8335;6.014;8;2;2.874;38.848;2;8;67
-1680;8335;6.014;20;1;0.611;41.496;2;8;67
-1680;8335;6.014;8;2;0.600;41.896;2;8;67
-1680;8335;6.014;21;3;0.970;42.296;2;8;67
-1680;8335;6.014;7;2;0.479;43.046;2;8;67
-1680;8335;6.014;7;2;0.495;43.546;2;8;67
-1680;8335;6.014;5;0;1.690;43.895;2;8;67
-1680;8335;6.014;21;3;0.479;45.494;2;8;67
-1680;8335;6.014;8;2;3.110;45.694;2;8;67
-1680;8335;6.014;4;0;0.550;48.643;2;8;67
-1680;8335;6.014;7;2;1.436;49.043;2;8;67
-1680;8335;6.014;19;1;0.673;50.192;2;8;67
-1680;8335;6.014;5;0;1.048;50.591;2;8;67
-1680;8335;6.014;19;2;0.374;51.391;2;8;67
-1680;8335;6.014;0;4;0.363;51.791;2;8;67
-1680;8335;6.014;1;0;0.440;51.841;2;8;67
-1680;8335;6.014;4;1;2.639;52.091;2;8;67
2329;5829;7.014;4;0;0.601;-0.083;2;8;67
2329;5829;7.014;5;1;0.636;0.267;2;8;67
2329;5829;7.014;19;2;0.544;0.617;2;8;67
2329;5829;7.014;3;0;0.599;3.265;2;8;67
2329;5829;7.014;4;1;0.638;3.615;2;8;67
2329;5829;7.014;5;2;0.623;4.015;2;8;67
2329;5829;7.014;8;4;2.410;4.415;2;8;67
2329;5829;7.014;16;0;0.651;6.564;2;8;67
2329;5829;7.014;2;1;0.328;7.014;2;8;67
2329;5829;7.014;3;2;0.236;7.364;2;8;67
2329;5829;7.014;4;2;0.371;7.614;2;8;67
2329;5829;7.014;7;4;2.540;7.763;2;8;67
2329;5829;7.014;1;0;0.680;10.012;2;8;67
2329;5829;7.014;2;1;0.665;10.412;2;8;67
2329;5829;7.014;17;2;0.650;10.812;2;8;67
2329;5829;7.014;4;4;0.201;11.261;2;8;67
2329;5829;7.014;19;4;2.141;11.512;2;8;67
2329;5829;7.014;4;0;0.655;13.511;2;8;67
2329;5829;7.014;5;1;0.644;13.910;2;8;67
2329;5829;7.014;19;2;0.552;14.260;2;8;67
2329;5829;7.014;21;4;2.417;14.710;2;8;67
2329;5829;7.014;3;0;0.657;16.859;2;8;67
2329;5829;7.014;4;1;0.642;17.259;2;8;67
2329;5829;7.014;5;2;0.627;17.659;2;8;67
2329;5829;7.014;8;4;2.496;18.108;2;8;67
2329;5829;7.014;16;0;0.586;20.407;2;8;67
2329;5829;7.014;3;1;0.748;20.757;2;8;67
2329;5829;7.014;4;2;0.557;21.207;2;8;67
2329;5829;7.014;7;4;2.347;21.607;2;8;67
2329;5829;7.014;5;2;0.683;23.656;2;8;67
2329;5829;7.014;7;4;0.619;24.105;2;8;67
2329;5829;7.014;19;3;0.608;24.505;2;8;67
2329;5829;7.014;4;1;2.346;24.955;2;8;67
2329;5829;7.014;17;1;0.679;27.654;2;8;67
2329;5829;7.014;4;2;0.665;28.053;2;8;67
2329;5829;7.014;5;3;0.500;28.603;2;8;67
2329;5829;7.014;1;0;0.639;28.853;2;8;67
2329;5829;7.014;5;3;1.783;29.253;2;8;67
2329;5829;7.014;5;2;0.600;30.952;2;8;67
2329;5829;7.014;4;1;0.585;31.352;2;8;67
2329;5829;7.014;5;2;0.620;31.702;2;8;67
2329;5829;7.014;19;3;0.302;32.151;2;8;67
2329;5829;7.014;19;3;1.881;32.501;2;8;67
2329;5829;7.014;19;1;0.607;34.550;2;8;67
2329;5829;7.014;5;0;0.641;34.900;2;8;67
2329;5829;7.014;19;1;0.500;35.300;2;8;67
2329;5829;7.014;7;2;2.210;35.650;2;8;67
2329;5829;7.014;3;0;0.546;37.699;2;8;67
2329;5829;7.014;10;4;0.436;38.198;2;8;67
2329;5829;7.014;21;3;0.521;38.498;2;8;67
2329;5829;7.014;8;2;2.874;38.848;2;8;67
2329;5829;7.014;20;1;0.611;41.496;2;8;67
2329;5829;7.014;8;2;0.600;41.896;2;8;67
2329;5829;7.014;21;3;0.970;42.296;2;8;67
2329;5829;7.014;7;2;0.479;43.046;2;8;67
2329;5829;7.014;7;2;0.495;43.546;2;8;67
2329;5829;7.014;5;0;1.690;43.895;2;8;67
2329;5829;7.014;21;3;0.479;45.494;2;8;67
2329;5829;7.014;8;2;3.110;45.694;2;8;67
2329;5829;7.014;4;0;0.550;48.643;2;8;67
2329;5829;7.014;7;2;1.436;49.043;2;8;67
2329;5829;7.014;19;1;0.673;50.192;2;8;67
2329;5829;7.014;5;0;1.048;50.591;2;8;67
2329;5829;7.014;19;2;0.374;51.391;2;8;67
2329;5829;7.014;0;4;0.363;51.791;2;8;67
2329;5829;7.014;1;0;0.440;51.841;2;8;67
2329;5829;7.014;4;1;2.639;52.091;2;8;67
-1095;7926;8.014;4;0;0.601;-0.083;2;8;67
-1095;7926;8.014;5;1;0.636;0.267;2;8;67
-1095;7926;8.014;19;2;0.544;0.617;2;8;67
-1095;7926;8.014;3;0;0.599;3.265;2;8;67
-1095;7926;8.014;4;1;0.638;3.615;2;8;67
-1095;7926;8.014;5;2;0.623;4.015;2;8;67
-1095;7926;8.014;8;4;2.410;4.415;2;8;67
-1095;7926;8.014;16;0;0.651;6.564;2;8;67
-1095;7926;8.014;2;1;0.328;7.014;2;8;67
-1095;7926;8.014;3;2;0.236;7.364;2;8;67
-1095;7926;8.014;4;2;0.371;7.614;2;8;67
-1095;7926;8.014;7;4;2.540;7.763;2;8;67
-1095;7926;8.014;1;0;0.680;10.012;2;8;67
-1095;7926;8.014;2;1;0.665;10.412;2;8;67
-1095;7926;8.014;17;2;0.650;10.812;2;8;67
-1095;7926;8.014;4;4;0.201;11.261;2;8;67
-1095;7926;8.014;19;4;2.141;11.512;2;8;67
-1095;7926;8.014;4;0;0.655;13.511;2;8;67
-1095;7926;8.014;5;1;0.644;13.910;2;8;67
-1095;7926;8.014;19;2;0.552;14.260;2;8;67
-1095;7926;8.014;21;4;2.417;14.710;2;8;67
-1095;7926;8.014;3;0;0.657;16.859;2;8;67
-1095;7926;8.014;4;1;0.642;17.259;2;8;67
-1095;7926;8.014;5;2;0.627;17.659;2;8;67
-1095;7926;8.014;8;4;2.496;18.108;2;8;67
-1095;7926;8.014;16;0;0.586;20.407;2;8;67
-1095;7926;8.014;3;1;0.748;20.757;2;8;67
-1095;7926;8.014;4;2;0.557;21.207;2;8;67
-1095;7926;8.014;7;4;2.347;21.607;2;8;67
-1095;7926;8.014;5;2;0.683;23.656;2;8;67
-1095;7926;8.014;7;4;0.619;24.105;2;8;67
-1095;7926;8.014;19;3;0.608;24.505;2;8;67
-1095;7926;8.014;4;1;2.346;24.955;2;8;67
-1095;7926;8.014;17;1;0.679;27.654;2;8;67
-1095;7926;8.014;4;2;0.665;28.053;2;8;67
-1095;7926;8.014;5;3;0.500;28.603;2;8;67
-1095;7926;8.014;1;0;0.639;28.853;2;8;67
-1095;7926;8.014;5;3;1.783;29.253;2;8;67
-1095;7926;8.014;5;2;0.600;30.952;2;8;67
-1095;7926;8.014;4;1;0.585;31.352;2;8;67
-1095;7926;8.014;5;2;0.620;31.702;2;8;67
-1095;7926;8.014;19;3;0.302;32.151;2;8;67
-1095;7926;8.014;19;3;1.881;32.501;2;8;67
-1095;7926;8.014;19;1;0.607;34.550;2;8;67
-1095;7926;8.014;5;0;0.641;34.900;2;8;67
-1095;7926;8.014;19;1;0.500;35.300;2;8;67
-1095;7926;8.014;7;2;2.210;35.650;2;8;67
-1095;7926;8.014;3;0;0.546;37.699;2;8;67
-1095;7926;8.014;10;4;0.436;38.198;2;8;67
-1095;7926;8.014;21;3;0.521;38.498;2;8;67
-1095;7926;8.014;8;2;2.874;38.848;2;8;67
-1095;7926;8.014;20;1;0.611;41.496;2;8;67
-1095;7926;8.014;8;2;0.600;41.896;2;8;67
-1095;7926;8.014;21;3;0.970;42.296;2;8;67
-1095;7926;8.014;7;2;0.479;43.046;2;8;67
-1095;7926;8.014;7;2;0.495;43.546;2;8;67
-1095;7926;8.014;5;0;1.690;43.895;2;8;67
-1095;7926;8.014;21;3;0.479;45.494;2;8;67
-1095;7926;8.014;8;2;3.110;45.694;2;8;67
-1095;7926;8.014;4;0;0.550;48.643;2;8;67
-1095;7926;8.014;7;2;1.436;49.043;2;8;67
-1095;7926;8.014;19;1;0.673;50.192;2;8;67
-1095;7926;8.014;5;0;1.048;50.591;2;8;67
-1095;7926;8.014;19;2;0.374;51.391;2;8;67
-1095;7926;8.014;0;4;0.363;51.791;2;8;67
-1095;7926;8.014;1;0;0.440;51.841;2;8;67
-1095;7926;8.014;4;1;2.639;52.091;2;8;67
-1581;7543;9.013;4;0;0.601;-0.083;2;8;67
-1581;7543;9.013;5;1;0.636;0.267;2;8;67
-1581;7543;9.013;19;2;0.544;0.617;2;8;67
-1581;7543;9.013;3;0;0.599;3.265;2;8;67
-1581;7543;9.013;4;1;0.638;3.615;2;8;67
-1581;7543;9.013;5;2;0.623;4.015;2;8;67
-1581;7543;9.013;8;4;2.410;4.415;2;8;67
-1581;7543;9.013;16;0;0.651;6.564;2;8;67
-1581;7543;9.013;2;1;0.328;7.014;2;8;67
-1581;7543;9.013;3;2;0.236;7.364;2;8;67
-1581;7543;9.013;4;2;0.371;7.614;2;8;67
-1581;7543;9.013;7;4;2.540;7.763;2;8;67
-1581;7543;9.013;1;0;0.680;10.012;2;8;67
-1581;7543;9.013;2;1;0.665;10.412;2;8;67
-1581;7543;9.013;17;2;0.650;10.812;2;8;67
-1581;7543;9.013;4;4;0.201;11.261;2;8;67
-1581;7543;9.013;19;4;2.141;11.512;2;8;67
-1581;7543;9.013;4;0;0.655;13.511;2;8;67
-1581;7543;9.013;5;1;0.644;13.910;2;8;67
-1581;7543;9.013;19;2;0.552;14.260;2;8;67
-1581;7543;9.013;21;4;2.417;14.710;2;8;67
-1581;7543;9.013;3;0;0.657;16.859;2;8;67
-1581;7543;9.013;4;1;0.642;17.259;2;8;67
-1581;7543;9.013;5;2;0.627;17.659;2;8;67
-1581;7543;9.013;8;4;2.496;18.108;2;8;67
-1581;7543;9.013;16;0;0.586;20.407;2;8;67
-1581;7543;9.013;3;1;0.748;20.757;2;8;67
-1581;7543;9.013;4;2;0.557;21.207;2;8;67
-1581;7543;9.013;7;4;2.347;21.607;2;8;67
-1581;7543;9.013;5;2;0.683;23.656;2;8;67
-1581;7543;9.013;7;4;0.619;24.105;2;8;67
-1581;7543;9.013;19;3;0.608;24.505;2;8;67
-1581;7543;9.013;4;1;2.346;24.955;2;8;67
-1581;7543;9.013;17;1;0.679;27.654;2;8;67
-1581;7543;9.013;4;2;0.665;28.053;2;8;67
-1581;7543;9.013;5;3;0.500;28.603;2;8;67
-1581;7543;9.013;1;0;0.639;28.853;2;8;67
-1581;7543;9.013;5;3;1.783;29.253;2;8;67
-1581;7543;9.013;5;2;0.600;30.952;2;8;67
-1581;7543;9.013;4;1;0.585;31.352;2;8;67
-1581;7543;9.013;5;2;0.620;31.702;2;8;67
-1581;7543;9.013;19;3;0.302;32.151;2;8;67
-1581;7543;9.013;19;3;1.881;32.501;2;8;67
-1581;7543;9.013;19;1;0.607;34.550;2;8;67
-1581;7543;9.013;5;0;0.641;34.900;2;8;67
-1581;7543;9.013;19;1;0.500;35.300;2;8;67
-1581;7543;9.013;7;2;2.210;35.650;2;8;67
-1581;7543;9.013;3;0;0.546;37.699;2;8;67
-1581;7543;9.013;10;4;0.436;38.198;2;8;67
-1581;7543;9.013;21;3;0.521;38.498;2;8;67
-1581;7543;9.013;8;2;2.874;38.848;2;8;67
-1581;7543;9.013;20;1;0.611;41.496;2;8;67
-1581;7543;9.013;8;2;0.600;41.896;2;8;67
-1581;7543;9.013;21;3;0.970;42.296;2;8;67
-1581;7543;9.013;7;2;0.479;43.046;2;8;67
-1581;7543;9.013;7;2;0.495;43.546;2;8;67
-1581;7543;9.013;5;0;1.690;43.895;2;8;67
-1581;7543;9.013;21;3;0.479;45.494;2;8;67
-1581;7543;9.013;8;2;3.110;45.694;2;8;67
-1581;7543;9.013;4;0;0.550;48.643;2;8;67
-1581;7543;9.013;7;2;1.436;49.043;2;8;67
-1581;7543;9.013;19;1;0.673;50.192;2;8;67
-1581;7543;9.013;5;0;1.048;50.591;2;8;67
-1581;7543;9.013;19;2;0.374;51.391;2;8;67
-1581;7543;9.013;0;4;0.363;51.791;2;8;67
-1581;7543;9.013;1;0;0.440;51.841;2;8;67
-1581;7543;9.013;4;1;2.639;52.091;2;8;67
-2679;9518;10.012;4;0;0.601;-0.083;2;8;67
-2679;9518;10.012;5;1;0.636;0.267;2;8;67
-2679;9518;10.012;19;2;0.544;0.617;2;8;67
-2679;9518;10.012;3;0;0.599;3.265;2;8;67
-2679;9518;10.012;4;1;0.638;3.615;2;8;67
-2679;9518;10.012;5;2;0.623;4.015;2;8;67
-2679;9518;10.012;8;4;2.410;4.415;2;8;67
-2679;9518;10.012;16;0;0.651;6.564;2;8;67
-2679;9518;10.012;2;1;0.328;7.014;2;8;67
-2679;9518;10.012;3;2;0.236;7.364;2;8;67
-2679;9518;10.012;4;2;0.371;7.614;2;8;67
-2679;9518;10.012;7;4;2.540;7.763;2;8;67
-2679;9518;10.012;1;0;0.680;10.012;2;8;67
-2679;9518;10.012;2;1;0.665;10.412;2;8;67
-2679;9518;10.012;17;2;0.650;10.812;2;8;67
-2679;9518;10.012;4;4;0.201;11.261;2;8;67
-2679;9518;10.012;19;4;2.141;11.512;2;8;67
-2679;9518;10.012;4;0;0.655;13.511;2;8;67
-2679;9518;10.012;5;1;0.644;13.910;2;8;67
-2679;9518;10.012;19;2;0.552;14.260;2;8;67
-2679;9518;10.012;21;4;2.417;14.710;2;8;67
-2679;9518;10.012;3;0;0.657;16.859;2;8;67
-2679;9518;10.012;4;1;0.642;17.259;2;8;67
-2679;9518;10.012;5;2;0.627;17.659;2;8;67
-2679;9518;10.012;8;4;2.496;18.108;2;8;67
-2679;9518;10.012;16;0;0.586;20.407;2;8;67
-2679;9518;10.012;3;1;0.748;20.757;2;8;67
-2679;9518;10.012;4;2;0.557;21.207;2;8;67
-2679;9518;10.012;7;4;2.347;21.607;2;8;67
-2679;9518;10.012;5;2;0.683;23.656;2;8;67
-2679;9518;10.012;7;4;0.619;24.105;2;8;67
-2679;9518;10.012;19;3;0.608;24.505;2;8;67
-2679;9518;10.012;4;1;2.346;24.955;2;8;67
-2679;9518;10.012;17;1;0.679;27.654;2;8;67
-2679;9518;10.012;4;2;0.665;28.053;2;8;67
-2679;9518;10.012;5;3;0.500;28.603;2;8;67
-2679;9518;10.012;1;0;0.639;28.853;2;8;67
-2679;9518;10.012;5;3;1.783;29.253;2;8;67
-2679;9518;10.012;5;2;0.600;30.952;2;8;67
-2679;9518;10.012;4;1;0.585;31.352;2;8;67
-2679;9518;10.012;5;2;0.620;31.702;2;8;67
-2679;9518;10.012;19;3;0.302;32.151;2;8;67
-2679;9518;10.012;19;3;1.881;32.501;2;8;67
-2679;9518;10.012;19;1;0.607;34.550;2;8;67
-2679;9518;10.012;5;0;0.641;34.900;2;8;67
-2679;9518;10.012;19;1;0.500;35.300;2;8;67
-2679;9518;10.012;7;2;2.210;35.650;2;8;67
-2679;9518;10.012;3;0;0.546;37.699;2;8;67
-2679;9518;10.012;10;4;0.436;38.198;2;8;67
-2679;9518;10.012;21;3;0.521;38.498;2;8;67
-2679;9518;10.012;8;2;2.874;38.848;2;8;67
-2679;9518;10.012;20;1;0.611;41.496;2;8;67
-2679;9518;10.012;8;2;0.600;41.896;2;8;67
-2679;9518;10.012;21;3;0.970;42.296;2;8;67
-2679;9518;10.012;7;2;0.479;43.046;2;8;67
-2679;9518;10.012;7;2;0.495;43.546;2;8;67
-2679;9518;10.012;5;0;1.690;43.895;2;8;67
-2679;9518;10.012;21;3;0.479;45.494;2;8;67
-2679;9518;10.012;8;2;3.110;45.694;2;8;67
-2679;9518;10.012;4;0;0.550;48.643;2;8;67
-2679;9518;10.012;7;2;1.436;49.043;2;8;67
-2679;9518;10.012;19;1;0.673;50.192;2;8;67
-2679;9518;10.012;5;0;1.048;50.591;2;8;67
-2679;9518;10.012;19;2;0.374;51.391;2;8;67
-2679;9518;10.012;0;4;0.363;51.791;2;8;67
-2679;9518;10.012;1;0;0.440;51.841;2;8;67
-2679;9518;10.012;4;1;2.639;52.091;2;8;67
238;7463;11.012;4;0;0.601;-0.083;2;8;67
238;7463;11.012;5;1;0.636;0.267;2;8;67
238;7463;11.012;19;2;0.544;0.617;2;8;67
238;7463;11.012;3;0;0.599;3.265;2;8;67
238;7463;11.012;4;1;0.638;3.615;2;8;67
238;7463;11.012;5;2;0.623;4.015;2;8;67
238;7463;11.012;8;4;2.410;4.415;2;8;67
238;7463;11.012;16;0;0.651;6.564;2;8;67
238;7463;11.012;2;1;0.328;7.014;2;8;67
238;7463;11.012;3;2;0.236;7.364;2;8;67
238;7463;11.012;4;2;0.371;7.614;2;8;67
238;7463;11.012;7;4;2.540;7.763;2;8;67
238;7463;11.012;1;0;0.680;10.012;2;8;67
238;7463;11.012;2;1;0.665;10.412;2;8;67
238;7463;11.012;17;2;0.650;10.812;2;8;67
238;7463;11.012;4;4;0.201;11.261;2;8;67
238;7463;11.012;19;4;2.141;11.512;2;8;67
238;7463;11.012;4;0;0.655;13.511;2;8;67
238;7463;11.012;5;1;0.644;13.910;2;8;67
238;7463;11.012;19;2;0.552;14.260;2;8;67
238;7463;11.012;21;4;2.417;14.710;2;8;67
238;7463;11.012;3;0;0.657;16.859;2;8;67
238;7463;11.012;4;1;0.642;17.259;2;8;67
238;7463;11.012;5;2;0.627;17.659;2;8;67
238;7463;11.012;8;4;2.496;18.108;2;8;67
238;7463;11.012;16;0;0.586;20.407;2;8;67
238;7463;11.012;3;1;0.748;20.757;2;8;67
238;7463;11.012;4;2;0.557;21.207;2;8;67
238;7463;11.012;7;4;2.347;21.607;2;8;67
238;7463;11.012;5;2;0.683;23.656;2;8;67
238;7463;11.012;7;4;0.619;24.105;2;8;67
238;7463;11.012;19;3;0.608;24.505;2;8;67
238;7463;11.012;4;1;2.346;24.955;2;8;67
